PROJECT_NAME: scrapy
You should consider upgrading via the 'pip install --upgrade pip' command.
Requirement already satisfied: hyperframe==5.2.0 in ./env/lib/python3.8/site-packages (5.2.0)
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting hyperlink==19.0.0
  Using cached https://files.pythonhosted.org/packages/7f/91/e916ca10a2de1cb7101a9b24da546fb90ee14629e23160086cf3361c4fb8/hyperlink-19.0.0-py2.py3-none-any.whl
Collecting idna>=2.5 (from hyperlink==19.0.0)
  Using cached https://files.pythonhosted.org/packages/29/88/c52aae187d3b128a0f13f36a6c987fc0d408d03a678ad9996516925d8495/idna-3.1-py3-none-any.whl
Installing collected packages: idna, hyperlink
Successfully installed hyperlink-19.0.0 idna-3.1
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting idna==2.9
  Using cached https://files.pythonhosted.org/packages/89/e3/afebe61c546d18fb1709a61bee788254b40e736cff7271c7de5de2dc4128/idna-2.9-py2.py3-none-any.whl
Installing collected packages: idna
  Found existing installation: idna 3.1
    Uninstalling idna-3.1:
      Successfully uninstalled idna-3.1
Successfully installed idna-2.9
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting incremental==17.5.0
  Using cached https://files.pythonhosted.org/packages/f5/1d/c98a587dc06e107115cf4a58b49de20b19222c83d75335a192052af4c4b7/incremental-17.5.0-py2.py3-none-any.whl
Installing collected packages: incremental
Successfully installed incremental-17.5.0
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting lxml==4.5.1
  Using cached https://files.pythonhosted.org/packages/f1/37/63bfd4b000c3daf4cd913ccc8afb891d9cf2dab4bdd6aacf527efe6c9299/lxml-4.5.1-cp38-cp38-manylinux1_x86_64.whl
Installing collected packages: lxml
Successfully installed lxml-4.5.1
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting more-itertools==8.3.0
  Using cached https://files.pythonhosted.org/packages/06/b1/2dcadc4861c505a807d5c6d88928450fe5afcf352f205432572a10d74657/more_itertools-8.3.0-py3-none-any.whl
Installing collected packages: more-itertools
Successfully installed more-itertools-8.3.0
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting packaging==20.4
  Using cached https://files.pythonhosted.org/packages/46/19/c5ab91b1b05cfe63cccd5cfc971db9214c6dd6ced54e33c30d5af1d2bc43/packaging-20.4-py2.py3-none-any.whl
Collecting pyparsing>=2.0.2 (from packaging==20.4)
  Using cached https://files.pythonhosted.org/packages/8a/bb/488841f56197b13700afd5658fc279a2025a39e22449b7cf29864669b15d/pyparsing-2.4.7-py2.py3-none-any.whl
Requirement already satisfied: six in ./env/lib/python3.8/site-packages (from packaging==20.4) (1.15.0)
Installing collected packages: pyparsing, packaging
Successfully installed packaging-20.4 pyparsing-2.4.7
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting parsel==1.6.0
  Using cached https://files.pythonhosted.org/packages/23/1e/9b39d64cbab79d4362cdd7be7f5e9623d45c4a53b3f7522cd8210df52d8e/parsel-1.6.0-py2.py3-none-any.whl
Requirement already satisfied: lxml in ./env/lib/python3.8/site-packages (from parsel==1.6.0) (4.5.1)
Requirement already satisfied: cssselect>=0.9 in ./env/lib/python3.8/site-packages (from parsel==1.6.0) (1.1.0)
Collecting w3lib>=1.19.0 (from parsel==1.6.0)
  Using cached https://files.pythonhosted.org/packages/a3/59/b6b14521090e7f42669cafdb84b0ab89301a42f1f1a82fcf5856661ea3a7/w3lib-1.22.0-py2.py3-none-any.whl
Requirement already satisfied: six>=1.6.0 in ./env/lib/python3.8/site-packages (from parsel==1.6.0) (1.15.0)
Installing collected packages: w3lib, parsel
Successfully installed parsel-1.6.0 w3lib-1.22.0
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting pbr==5.4.5
  Using cached https://files.pythonhosted.org/packages/96/ba/aa953a11ec014b23df057ecdbc922fdb40ca8463466b1193f3367d2711a6/pbr-5.4.5-py2.py3-none-any.whl
Installing collected packages: pbr
Successfully installed pbr-5.4.5
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting Pillow==7.1.2
  Using cached https://files.pythonhosted.org/packages/06/24/a577011ad2c0dd9793de7fede96af9fb7e97de31f47aa209f5d8e8979124/Pillow-7.1.2-cp38-cp38-manylinux1_x86_64.whl
Installing collected packages: Pillow
Successfully installed Pillow-7.1.2
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting pluggy==0.13.1
  Using cached https://files.pythonhosted.org/packages/a0/28/85c7aa31b80d150b772fbe4a229487bc6644da9ccb7e427dd8cc60cb8a62/pluggy-0.13.1-py2.py3-none-any.whl
Installing collected packages: pluggy
Successfully installed pluggy-0.13.1
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting priority==1.3.0
  Using cached https://files.pythonhosted.org/packages/de/96/2f4b8da7be255cd41e825c398efd11a6706ff86e66ae198f012204aa2a4f/priority-1.3.0-py2.py3-none-any.whl
Installing collected packages: priority
Successfully installed priority-1.3.0
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting Protego==0.1.16
  Using cached https://files.pythonhosted.org/packages/db/6e/bf6d5e4d7cf233b785719aaec2c38f027b9c2ed980a0015ec1a1cced4893/Protego-0.1.16.tar.gz
Requirement already satisfied: six in ./env/lib/python3.8/site-packages (from Protego==0.1.16) (1.15.0)
Installing collected packages: Protego
  Running setup.py install for Protego: started
    Running setup.py install for Protego: finished with status 'done'
Successfully installed Protego-0.1.16
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting py==1.8.1
  Using cached https://files.pythonhosted.org/packages/99/8d/21e1767c009211a62a8e3067280bfce76e89c9f876180308515942304d2d/py-1.8.1-py2.py3-none-any.whl
Installing collected packages: py
Successfully installed py-1.8.1
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting pyasn1==0.4.8
  Using cached https://files.pythonhosted.org/packages/62/1e/a94a8d635fa3ce4cfc7f506003548d0a2447ae76fd5ca53932970fe3053f/pyasn1-0.4.8-py2.py3-none-any.whl
Installing collected packages: pyasn1
Successfully installed pyasn1-0.4.8
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting pyasn1-modules==0.2.8
  Using cached https://files.pythonhosted.org/packages/95/de/214830a981892a3e286c3794f41ae67a4495df1108c3da8a9f62159b9a9d/pyasn1_modules-0.2.8-py2.py3-none-any.whl
Requirement already satisfied: pyasn1<0.5.0,>=0.4.6 in ./env/lib/python3.8/site-packages (from pyasn1-modules==0.2.8) (0.4.8)
Installing collected packages: pyasn1-modules
Successfully installed pyasn1-modules-0.2.8
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Requirement already satisfied: pycparser==2.20 in ./env/lib/python3.8/site-packages (2.20)
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting PyDispatcher==2.0.5
  Using cached https://files.pythonhosted.org/packages/cd/37/39aca520918ce1935bea9c356bcbb7ed7e52ad4e31bff9b943dfc8e7115b/PyDispatcher-2.0.5.tar.gz
Installing collected packages: PyDispatcher
  Running setup.py install for PyDispatcher: started
    Running setup.py install for PyDispatcher: finished with status 'done'
Successfully installed PyDispatcher-2.0.5
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting PyHamcrest==2.0.2
  Using cached https://files.pythonhosted.org/packages/40/16/e54cc65891f01cb62893540f44ffd3e8dab0a22443e1b438f1a9f5574bee/PyHamcrest-2.0.2-py3-none-any.whl
Installing collected packages: PyHamcrest
Successfully installed PyHamcrest-2.0.2
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting pyOpenSSL==19.1.0
  Using cached https://files.pythonhosted.org/packages/9e/de/f8342b68fa9e981d348039954657bdf681b2ab93de27443be51865ffa310/pyOpenSSL-19.1.0-py2.py3-none-any.whl
Requirement already satisfied: cryptography>=2.8 in ./env/lib/python3.8/site-packages (from pyOpenSSL==19.1.0) (2.9.2)
Requirement already satisfied: six>=1.5.2 in ./env/lib/python3.8/site-packages (from pyOpenSSL==19.1.0) (1.15.0)
Requirement already satisfied: cffi!=1.11.3,>=1.8 in ./env/lib/python3.8/site-packages (from cryptography>=2.8->pyOpenSSL==19.1.0) (1.14.0)
Requirement already satisfied: pycparser in ./env/lib/python3.8/site-packages (from cffi!=1.11.3,>=1.8->cryptography>=2.8->pyOpenSSL==19.1.0) (2.20)
Installing collected packages: pyOpenSSL
Successfully installed pyOpenSSL-19.1.0
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Requirement already satisfied: pyparsing==2.4.7 in ./env/lib/python3.8/site-packages (2.4.7)
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting pyserial==3.4
  Using cached https://files.pythonhosted.org/packages/0d/e4/2a744dd9e3be04a0c0907414e2a01a7c88bb3915cbe3c8cc06e209f59c30/pyserial-3.4-py2.py3-none-any.whl
Installing collected packages: pyserial
Successfully installed pyserial-3.4
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting pytest==5.4.2
  Using cached https://files.pythonhosted.org/packages/6c/f9/9f2b6c672c8f8bb87a4c1bd52c1b57213627b035305aad745d015b2a62ae/pytest-5.4.2-py3-none-any.whl
Requirement already satisfied: packaging in ./env/lib/python3.8/site-packages (from pytest==5.4.2) (20.4)
Requirement already satisfied: pluggy<1.0,>=0.12 in ./env/lib/python3.8/site-packages (from pytest==5.4.2) (0.13.1)
Requirement already satisfied: more-itertools>=4.0.0 in ./env/lib/python3.8/site-packages (from pytest==5.4.2) (8.3.0)
Requirement already satisfied: attrs>=17.4.0 in ./env/lib/python3.8/site-packages (from pytest==5.4.2) (19.3.0)
Requirement already satisfied: py>=1.5.0 in ./env/lib/python3.8/site-packages (from pytest==5.4.2) (1.8.1)
Collecting wcwidth (from pytest==5.4.2)
  Using cached https://files.pythonhosted.org/packages/59/7c/e39aca596badaf1b78e8f547c807b04dae603a433d3e7a7e04d67f2ef3e5/wcwidth-0.2.5-py2.py3-none-any.whl
Requirement already satisfied: six in ./env/lib/python3.8/site-packages (from packaging->pytest==5.4.2) (1.15.0)
Requirement already satisfied: pyparsing>=2.0.2 in ./env/lib/python3.8/site-packages (from packaging->pytest==5.4.2) (2.4.7)
Installing collected packages: wcwidth, pytest
Successfully installed pytest-5.4.2 wcwidth-0.2.5
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting pywin32==227
  ERROR: Could not find a version that satisfies the requirement pywin32==227 (from versions: none)
ERROR: No matching distribution found for pywin32==227
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting queuelib==1.5.0
  Using cached https://files.pythonhosted.org/packages/4c/85/ae64e9145f39dd6d14f8af3fa809a270ef3729f3b90b3c0cf5aa242ab0d4/queuelib-1.5.0-py2.py3-none-any.whl
Installing collected packages: queuelib
Successfully installed queuelib-1.5.0
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting Scrapy==2.1.0
  Using cached https://files.pythonhosted.org/packages/9a/d3/5af102af577f57f706fcb302ea47d40e09355778488de904b3594d4e48d2/Scrapy-2.1.0-py2.py3-none-any.whl
Requirement already satisfied: PyDispatcher>=2.0.5 in ./env/lib/python3.8/site-packages (from Scrapy==2.1.0) (2.0.5)
Requirement already satisfied: protego>=0.1.15 in ./env/lib/python3.8/site-packages (from Scrapy==2.1.0) (0.1.16)
Requirement already satisfied: cssselect>=0.9.1 in ./env/lib/python3.8/site-packages (from Scrapy==2.1.0) (1.1.0)
Collecting Twisted>=17.9.0 (from Scrapy==2.1.0)
  Using cached https://files.pythonhosted.org/packages/4a/b4/4973c7ccb5be2ec0abc779b7d5f9d5f24b17b0349e23240cfc9dc3bd83cc/Twisted-20.3.0.tar.bz2
Requirement already satisfied: cryptography>=2.0 in ./env/lib/python3.8/site-packages (from Scrapy==2.1.0) (2.9.2)
Requirement already satisfied: w3lib>=1.17.0 in ./env/lib/python3.8/site-packages (from Scrapy==2.1.0) (1.22.0)
Collecting zope.interface>=4.1.3 (from Scrapy==2.1.0)
  Using cached https://files.pythonhosted.org/packages/b7/ed/44c57577170ee8edd6cc68de7dda6e99d051e1bb969aade99afba07e8b30/zope.interface-5.2.0-cp38-cp38-manylinux2010_x86_64.whl
Requirement already satisfied: parsel>=1.5.0 in ./env/lib/python3.8/site-packages (from Scrapy==2.1.0) (1.6.0)
Requirement already satisfied: pyOpenSSL>=16.2.0 in ./env/lib/python3.8/site-packages (from Scrapy==2.1.0) (19.1.0)
Requirement already satisfied: queuelib>=1.4.2 in ./env/lib/python3.8/site-packages (from Scrapy==2.1.0) (1.5.0)
Requirement already satisfied: lxml>=3.5.0 in ./env/lib/python3.8/site-packages (from Scrapy==2.1.0) (4.5.1)
Collecting service-identity>=16.0.0 (from Scrapy==2.1.0)
  Using cached https://files.pythonhosted.org/packages/e9/7c/2195b890023e098f9618d43ebc337d83c8b38d414326685339eb024db2f6/service_identity-18.1.0-py2.py3-none-any.whl
Requirement already satisfied: six in ./env/lib/python3.8/site-packages (from protego>=0.1.15->Scrapy==2.1.0) (1.15.0)
Requirement already satisfied: constantly>=15.1 in ./env/lib/python3.8/site-packages (from Twisted>=17.9.0->Scrapy==2.1.0) (15.1.0)
Requirement already satisfied: incremental>=16.10.1 in ./env/lib/python3.8/site-packages (from Twisted>=17.9.0->Scrapy==2.1.0) (17.5.0)
Requirement already satisfied: Automat>=0.3.0 in ./env/lib/python3.8/site-packages (from Twisted>=17.9.0->Scrapy==2.1.0) (20.2.0)
Requirement already satisfied: hyperlink>=17.1.1 in ./env/lib/python3.8/site-packages (from Twisted>=17.9.0->Scrapy==2.1.0) (19.0.0)
Requirement already satisfied: PyHamcrest!=1.10.0,>=1.9.0 in ./env/lib/python3.8/site-packages (from Twisted>=17.9.0->Scrapy==2.1.0) (2.0.2)
Requirement already satisfied: attrs>=19.2.0 in ./env/lib/python3.8/site-packages (from Twisted>=17.9.0->Scrapy==2.1.0) (19.3.0)
Requirement already satisfied: cffi!=1.11.3,>=1.8 in ./env/lib/python3.8/site-packages (from cryptography>=2.0->Scrapy==2.1.0) (1.14.0)
Requirement already satisfied: setuptools in ./env/lib/python3.8/site-packages (from zope.interface>=4.1.3->Scrapy==2.1.0) (41.2.0)
Requirement already satisfied: pyasn1 in ./env/lib/python3.8/site-packages (from service-identity>=16.0.0->Scrapy==2.1.0) (0.4.8)
Requirement already satisfied: pyasn1-modules in ./env/lib/python3.8/site-packages (from service-identity>=16.0.0->Scrapy==2.1.0) (0.2.8)
Requirement already satisfied: idna>=2.5 in ./env/lib/python3.8/site-packages (from hyperlink>=17.1.1->Twisted>=17.9.0->Scrapy==2.1.0) (2.9)
Requirement already satisfied: pycparser in ./env/lib/python3.8/site-packages (from cffi!=1.11.3,>=1.8->cryptography>=2.0->Scrapy==2.1.0) (2.20)
Installing collected packages: zope.interface, Twisted, service-identity, Scrapy
  Running setup.py install for Twisted: started
    Running setup.py install for Twisted: finished with status 'done'
Successfully installed Scrapy-2.1.0 Twisted-20.3.0 service-identity-18.1.0 zope.interface-5.2.0
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Requirement already satisfied: service-identity==18.1.0 in ./env/lib/python3.8/site-packages (18.1.0)
Requirement already satisfied: cryptography in ./env/lib/python3.8/site-packages (from service-identity==18.1.0) (2.9.2)
Requirement already satisfied: pyasn1 in ./env/lib/python3.8/site-packages (from service-identity==18.1.0) (0.4.8)
Requirement already satisfied: pyasn1-modules in ./env/lib/python3.8/site-packages (from service-identity==18.1.0) (0.2.8)
Requirement already satisfied: attrs>=16.0.0 in ./env/lib/python3.8/site-packages (from service-identity==18.1.0) (19.3.0)
Requirement already satisfied: six>=1.4.1 in ./env/lib/python3.8/site-packages (from cryptography->service-identity==18.1.0) (1.15.0)
Requirement already satisfied: cffi!=1.11.3,>=1.8 in ./env/lib/python3.8/site-packages (from cryptography->service-identity==18.1.0) (1.14.0)
Requirement already satisfied: pycparser in ./env/lib/python3.8/site-packages (from cffi!=1.11.3,>=1.8->cryptography->service-identity==18.1.0) (2.20)
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Requirement already satisfied: six==1.15.0 in ./env/lib/python3.8/site-packages (1.15.0)
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting SOAPpy==0.12.22
  Using cached https://files.pythonhosted.org/packages/78/1b/29cbe26b2b98804d65e934925ced9810883bdda9eacba3f993ad60bfe271/SOAPpy-0.12.22.zip
Collecting wstools (from SOAPpy==0.12.22)
  Using cached https://files.pythonhosted.org/packages/34/15/8ac03219605ce2ad70020846aeed3223a18d4bd32c2be4053cac5ea6f75e/wstools-0.4.8-py2.py3-none-any.whl
Requirement already satisfied: defusedxml in ./env/lib/python3.8/site-packages (from SOAPpy==0.12.22) (0.6.0)
Requirement already satisfied: setuptools>=17.1 in ./env/lib/python3.8/site-packages (from wstools->SOAPpy==0.12.22) (41.2.0)
Requirement already satisfied: pbr in ./env/lib/python3.8/site-packages (from wstools->SOAPpy==0.12.22) (5.4.5)
Requirement already satisfied: six in ./env/lib/python3.8/site-packages (from wstools->SOAPpy==0.12.22) (1.15.0)
Installing collected packages: wstools, SOAPpy
  Running setup.py install for SOAPpy: started
    Running setup.py install for SOAPpy: finished with status 'done'
Successfully installed SOAPpy-0.12.22 wstools-0.4.8
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting testfixtures==6.14.1
  Using cached https://files.pythonhosted.org/packages/0c/36/ee5fce9fb4a4b48bf7e78c3ce2f5f6941dd8295cacc283ee84f59831de71/testfixtures-6.14.1-py2.py3-none-any.whl
Installing collected packages: testfixtures
Successfully installed testfixtures-6.14.1
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Requirement already satisfied: Twisted==20.3.0 in ./env/lib/python3.8/site-packages (20.3.0)
Requirement already satisfied: zope.interface>=4.4.2 in ./env/lib/python3.8/site-packages (from Twisted==20.3.0) (5.2.0)
Requirement already satisfied: constantly>=15.1 in ./env/lib/python3.8/site-packages (from Twisted==20.3.0) (15.1.0)
Requirement already satisfied: incremental>=16.10.1 in ./env/lib/python3.8/site-packages (from Twisted==20.3.0) (17.5.0)
Requirement already satisfied: Automat>=0.3.0 in ./env/lib/python3.8/site-packages (from Twisted==20.3.0) (20.2.0)
Requirement already satisfied: hyperlink>=17.1.1 in ./env/lib/python3.8/site-packages (from Twisted==20.3.0) (19.0.0)
Requirement already satisfied: PyHamcrest!=1.10.0,>=1.9.0 in ./env/lib/python3.8/site-packages (from Twisted==20.3.0) (2.0.2)
Requirement already satisfied: attrs>=19.2.0 in ./env/lib/python3.8/site-packages (from Twisted==20.3.0) (19.3.0)
Requirement already satisfied: setuptools in ./env/lib/python3.8/site-packages (from zope.interface>=4.4.2->Twisted==20.3.0) (41.2.0)
Requirement already satisfied: six in ./env/lib/python3.8/site-packages (from Automat>=0.3.0->Twisted==20.3.0) (1.15.0)
Requirement already satisfied: idna>=2.5 in ./env/lib/python3.8/site-packages (from hyperlink>=17.1.1->Twisted==20.3.0) (2.9)
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Requirement already satisfied: w3lib==1.22.0 in ./env/lib/python3.8/site-packages (1.22.0)
Requirement already satisfied: six>=1.4.1 in ./env/lib/python3.8/site-packages (from w3lib==1.22.0) (1.15.0)
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting wcwidth==0.1.9
  Using cached https://files.pythonhosted.org/packages/f6/d5/1ecdac957e3ea12c1b319fcdee8b6917ffaff8b4644d673c4d72d2f20b49/wcwidth-0.1.9-py2.py3-none-any.whl
Installing collected packages: wcwidth
  Found existing installation: wcwidth 0.2.5
    Uninstalling wcwidth-0.2.5:
      Successfully uninstalled wcwidth-0.2.5
Successfully installed wcwidth-0.1.9
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Requirement already satisfied: wstools==0.4.8 in ./env/lib/python3.8/site-packages (0.4.8)
Requirement already satisfied: setuptools>=17.1 in ./env/lib/python3.8/site-packages (from wstools==0.4.8) (41.2.0)
Requirement already satisfied: six in ./env/lib/python3.8/site-packages (from wstools==0.4.8) (1.15.0)
Requirement already satisfied: pbr in ./env/lib/python3.8/site-packages (from wstools==0.4.8) (5.4.5)
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting zope.interface==5.1.0
  Using cached https://files.pythonhosted.org/packages/45/87/0d0c79724621056e39ac0385d0171fba3e92645b7947b143347aecf3069f/zope.interface-5.1.0-cp38-cp38-manylinux2010_x86_64.whl
Requirement already satisfied: setuptools in ./env/lib/python3.8/site-packages (from zope.interface==5.1.0) (41.2.0)
Installing collected packages: zope.interface
  Found existing installation: zope.interface 5.2.0
    Uninstalling zope.interface-5.2.0:
      Successfully uninstalled zope.interface-5.2.0
Successfully installed zope.interface-5.1.0
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Requirement already satisfied: Twisted in ./env/lib/python3.8/site-packages (20.3.0)
Requirement already satisfied: zope.interface>=4.4.2 in ./env/lib/python3.8/site-packages (from Twisted) (5.1.0)
Requirement already satisfied: constantly>=15.1 in ./env/lib/python3.8/site-packages (from Twisted) (15.1.0)
Requirement already satisfied: incremental>=16.10.1 in ./env/lib/python3.8/site-packages (from Twisted) (17.5.0)
Requirement already satisfied: Automat>=0.3.0 in ./env/lib/python3.8/site-packages (from Twisted) (20.2.0)
Requirement already satisfied: hyperlink>=17.1.1 in ./env/lib/python3.8/site-packages (from Twisted) (19.0.0)
Requirement already satisfied: PyHamcrest!=1.10.0,>=1.9.0 in ./env/lib/python3.8/site-packages (from Twisted) (2.0.2)
Requirement already satisfied: attrs>=19.2.0 in ./env/lib/python3.8/site-packages (from Twisted) (19.3.0)
Requirement already satisfied: setuptools in ./env/lib/python3.8/site-packages (from zope.interface>=4.4.2->Twisted) (41.2.0)
Requirement already satisfied: six in ./env/lib/python3.8/site-packages (from Automat>=0.3.0->Twisted) (1.15.0)
Requirement already satisfied: idna>=2.5 in ./env/lib/python3.8/site-packages (from hyperlink>=17.1.1->Twisted) (2.9)
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Requirement already satisfied: pytest in ./env/lib/python3.8/site-packages (5.4.2)
Requirement already satisfied: pluggy<1.0,>=0.12 in ./env/lib/python3.8/site-packages (from pytest) (0.13.1)
Requirement already satisfied: py>=1.5.0 in ./env/lib/python3.8/site-packages (from pytest) (1.8.1)
Requirement already satisfied: more-itertools>=4.0.0 in ./env/lib/python3.8/site-packages (from pytest) (8.3.0)
Requirement already satisfied: attrs>=17.4.0 in ./env/lib/python3.8/site-packages (from pytest) (19.3.0)
Requirement already satisfied: packaging in ./env/lib/python3.8/site-packages (from pytest) (20.4)
Requirement already satisfied: wcwidth in ./env/lib/python3.8/site-packages (from pytest) (0.1.9)
Requirement already satisfied: six in ./env/lib/python3.8/site-packages (from packaging->pytest) (1.15.0)
Requirement already satisfied: pyparsing>=2.0.2 in ./env/lib/python3.8/site-packages (from packaging->pytest) (2.4.7)
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Requirement already satisfied: Pillow in ./env/lib/python3.8/site-packages (7.1.2)
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting utils
  Using cached https://files.pythonhosted.org/packages/55/e6/c2d2b2703e7debc8b501caae0e6f7ead148fd0faa3c8131292a599930029/utils-1.0.1-py2.py3-none-any.whl
Installing collected packages: utils
Successfully installed utils-1.0.1
WARNING: You are using pip version 19.2.3, however version 21.0.1 is available.
You should consider upgrading via the 'pip install --upgrade pip' command.
Collecting mitmproxy
  Using cached https://files.pythonhosted.org/packages/be/d8/583511356097d06f685505e3bf2c2807cda156b6efd4c6505c629e1f50b0/mitmproxy-6.0.2-py3-none-any.whl
Collecting pyperclip<1.9,>=1.6.0 (from mitmproxy)
  Using cached https://files.pythonhosted.org/packages/6f/4c/0b1d507ad7e8bc31d690d04b4f475e74c2002d060f7994ce8c09612df707/pyperclip-1.8.1.tar.gz
Collecting zstandard<0.15,>=0.11 (from mitmproxy)
  Using cached https://files.pythonhosted.org/packages/0f/cc/6c3bad7a277222c0e92d9aa2cc3cfcc676b027240308f210e2b17bcee345/zstandard-0.14.1-cp38-cp38-manylinux2010_x86_64.whl
Collecting urwid<2.2,>=2.1.1 (from mitmproxy)
  Using cached https://files.pythonhosted.org/packages/94/3f/e3010f4a11c08a5690540f7ebd0b0d251cc8a456895b7e49be201f73540c/urwid-2.1.2.tar.gz
Requirement already satisfied: pyparsing<2.5,>=2.4.2 in ./env/lib/python3.8/site-packages (from mitmproxy) (2.4.7)
Collecting pyOpenSSL<20.1,>=20.0 (from mitmproxy)
  Using cached https://files.pythonhosted.org/packages/b2/5e/06351ede29fd4899782ad335c2e02f1f862a887c20a3541f17c3fa1a3525/pyOpenSSL-20.0.1-py2.py3-none-any.whl
Requirement already satisfied: pyasn1<0.5,>=0.3.1 in ./env/lib/python3.8/site-packages (from mitmproxy) (0.4.8)
Collecting blinker<1.5,>=1.4 (from mitmproxy)
  Using cached https://files.pythonhosted.org/packages/1b/51/e2a9f3b757eb802f61dc1f2b09c8c99f6eb01cf06416c0671253536517b6/blinker-1.4.tar.gz
Collecting h2<5,>=4.0 (from mitmproxy)
  Using cached https://files.pythonhosted.org/packages/bd/c2/5ffec707d0022208787908d9657f782ce35b653baa1e87abecf22a7cf513/h2-4.0.0-py3-none-any.whl
Collecting ruamel.yaml<0.17,>=0.16 (from mitmproxy)
  Using cached https://files.pythonhosted.org/packages/7e/39/186f14f3836ac5d2a6a042c8de69988770e8b9abb537610edc429e4914aa/ruamel.yaml-0.16.12-py2.py3-none-any.whl
Collecting click<8,>=7.0 (from mitmproxy)
